,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0001097,Mitogen-activated protein kinase 10,Humans,U07620,P53779,DB01782; DB02388; DB03084; DB03623; DB04395; DB06933; DB07010; DB07217; DB08005; DB08010; DB08011; DB08015; DB08021; DB08023; DB08025; DB08026; DB08555; DB12010,18
BE0003789,C-Jun-amino-terminal kinase-interacting protein 1,Humans,AF074091,Q9UQF2,DB01782; DB07218; DB07272; DB07276; DB11157,5
BE0003790,Mitogen-activated protein kinase 8,Humans,L26318,P45983,DB01782; DB07218; DB07268; DB07272; DB07276; DB07845,6
BE0003791,Dual specificity protein kinase TTK,Humans,M86699,P33981,DB01782; DB12010,2
BE0004044,Isopentenyl-diphosphate Delta-isomerase 1,Humans,X17025,Q13907,DB01785,1
BE0003425,cAMP-dependent protein kinase type I-alpha regulatory subunit,Humans,M18468,P10644,DB01790; DB02315; DB02527,3
BE0003195,Arylsulfatase A,Humans,X52151,P15289,DB01800; DB03821,2
BE0004529,Trypsin-2,Humans,M73488,P07478,DB01805; DB01973; DB02464; DB03127; DB03976; DB04325; DB04410,7
BE0001424,Tyrosine-protein kinase HCK,Humans,M16591,P08631,DB01809; DB01962; DB04216; DB06616; DB12010,5
BE0001504,Cathepsin F,Humans,AJ007331,Q9UBX1,DB01810; DB01871; DB02243; DB03536; DB03573; DB03691; DB07913; DB08775,8
BE0000994,Lactotransferrin,Humans,X53961,P02788,DB01811; DB03017; DB03040; DB03485; DB04743; DB06987; DB08439,7
BE0004436,Heparan sulfate glucosamine 3-O-sulfotransferase 1,Humans,X53961,O14792,DB01812,1
BE0001306,Non-secretory ribonuclease,Humans,M30510,P10153,DB01812; DB02098,2
BE0000927,Sulfotransferase 1A1,Humans,L10819,P50225,DB01812; DB04417,2
BE0001541,Heparan sulfate glucosamine 3-O-sulfotransferase 3A1,Humans,AF105376,Q9Y663,DB01812; DB02264; DB03959; DB03981; DB04272,5
BE0002559,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1,Humans,U18918,P52848,DB01812,1
BE0002561,Sulfotransferase family cytosolic 1B member 1,Humans,D89479,O43704,DB01812,1
BE0004482,Mannose-binding protein C,Humans,M34277,P11226,DB01818; DB01979; DB02837; DB03194; DB03721; DB03879; DB04426,7
BE0000906,"Phosphoenolpyruvate carboxykinase, cytosolic [GTP]",Humans,L05144,P35558,DB01819; DB02008; DB03267; DB03725,4
BE0001353,Galectin-3,Humans,M57710,P17931,DB01827; DB04465,2
BE0004496,Inositol-3-phosphate synthase 1,Humans,AY112989,Q9NPH2,DB01840; DB04516,2
BE0003836,Ig kappa chain C region,Humans,J00241,P01834,DB01851; DB04688; DB07375; DB07416; DB07441; DB07716; DB07784; DB07882; DB07893; DB07909; DB08289; DB08413; DB08562; DB08647,14
BE0004151,UDP-glucuronosyltransferase 3A1,Humans,AK057066,Q6NUS8,DB01852; DB04216,2
BE0000931,GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1,Humans,S74683,P52961,DB01854,1
BE0003417,Cathepsin K,Humans,U13665,P43235,DB01858; DB02869; DB03405; DB03456; DB03642; DB03891; DB04234; DB04244; DB04523; DB06367; DB06670; DB07563; DB07592; DB07593; DB07965; DB07967; DB08270; DB08287; DB08594,19
BE0004515,Poly(A) polymerase alpha,Humans,AE005674,P51003,DB01860; DB02153; DB03896,3
BE0004498,Glycogenin-1,Humans,AF498417,P46976,DB01861; DB03435,2
BE0001521,UDP-glucose 4-epimerase,Humans,L41668,Q14376,DB01861; DB02196; DB03041; DB03397; DB03501,5
BE0004501,Glycosyltransferase 6 domain-containing protein 1,Humans,X03139,Q7Z4J2,DB01861; DB02379; DB03435; DB03685; DB04465,5
BE0001278,Pleckstrin homology domain-containing family A member 4,Humans,AY007233,Q9H4M7,DB01863,1
BE0001300,Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide,Humans,AF163254,Q9UN19,DB01863,1
BE0001627,Inositol-trisphosphate 3-kinase A,Humans,X54938,P23677,DB01863; DB03401; DB04395,3
BE0002654,Cytohesin-2,Humans,X99753,Q99418,DB01863; DB03401; DB04530; DB07348,4
BE0004433,Cytohesin-3,Humans,X99753,O43739,DB01863; DB03344,2
BE0004242,ADP-ribosylation factor 6,Humans,M57763,P62330,DB01864; DB04315; DB08231,3
BE0001273,Protein-glutamine gamma-glutamyltransferase E,Humans,L10386,Q08188,DB01864; DB01972; DB03152; DB04315,4
BE0004558,Ras-related protein Rab-11A,Humans,L10386,P62491,DB01864; DB04315,2
BE0004457,Alpha-amylase 2B,Humans,X05109,P19961,DB01870; DB02218; DB02379; DB02730; DB03088; DB03092; DB03277; DB03323; DB04417,9
BE0001425,Tubulin alpha-3C/D chain,Humans,AF005392,Q13748,DB01873; DB03010; DB12695,3
BE0001408,Tubulin beta-4A chain,Humans,X00734,P04350,DB01873; DB03010; DB11638,3
BE0001415,Tubulin beta-3 chain,Humans,U47634,Q13509,DB01873; DB03010; DB04845; DB12695,4
BE0001388,Tubulin alpha-1C chain,Humans,BC004949,Q9BQE3,DB01873; DB03010; DB07574,3
BE0001359,Tubulin alpha-8 chain,Humans,AJ245922,Q9NY65,DB01873; DB03010,2
BE0001275,Tubulin alpha-1B chain,Humans,K00558,P68363,DB01873; DB03010; DB07574,3
BE0001855,Macrophage migration inhibitory factor,Humans,M25639,P14174,DB01880; DB02728; DB04272; DB07718; DB07888; DB08333; DB08334; DB08335; DB08765,9
BE0001072,Cyclin-dependent kinase 2,Humans,AB012305,P24941,DB01888; DB02010; DB02052; DB02091; DB02116; DB02197; DB02297; DB02407; DB02538; DB02603; DB02647; DB02733; DB02833; DB02898; DB02915; DB02950; DB02963; DB02973; DB03019; DB03307; DB03365; DB03428; DB03490; DB03496; DB03583; DB03663; DB03737; DB03801; DB04006; DB04101; DB04186; DB04288; DB04407; DB04518; DB04607; DB04662; DB04669; DB06195; DB06616; DB06844; DB06888; DB06944; DB06948; DB06976; DB06983; DB07024; DB07054; DB07065; DB07126; DB07137; DB07163; DB07164; DB07179; DB07203; DB07210; DB07220; DB07431; DB07471; DB07493; DB07501; DB07504; DB07529; DB07531; DB07533; DB07534; DB07538; DB07539; DB07540; DB07562; DB07595; DB07606; DB07612; DB07618; DB07622; DB07685; DB07686; DB07687; DB07688; DB07731; DB07750; DB07751; DB07755; DB07761; DB07790; DB07791; DB07852; DB07889; DB07936; DB07982; DB08066; DB08094; DB08122; DB08123; DB08124; DB08125; DB08126; DB08132; DB08133; DB08134; DB08135; DB08136; DB08137; DB08138; DB08139; DB08140; DB08141; DB08142; DB08178; DB08182; DB08218; DB08219; DB08233; DB08241; DB08247; DB08248; DB08285; DB08309; DB08312; DB08355; DB08441; DB08463; DB08527; DB08531; DB08532; DB08533; DB08534; DB08535; DB08536; DB08537; DB08538; DB08539; DB08572; DB08673; DB08677; DB08694; DB08768,136
BE0003418,Insulin-like growth factor I,Humans,M14155,P05019,DB01890; DB02643,2
BE0004508,Vesicle-fusing ATPase,Humans,X52832,P46459,DB01902,1
BE0004574,ERO1-like protein beta,Humans,X52832,Q86YB8,DB01902; DB03147,2
BE0003455,Complement C3,Humans,AY513239,P01024,DB01915; DB14487; DB14533,3
BE0001317,"Acetyl-CoA acetyltransferase, cytosolic",Humans,S70154,Q9BWD1,DB01915; DB01992,2
BE0004171,Myelin P2 protein,Humans,X62167,P02689,DB01915; DB03796; DB04147; DB04224,4
BE0004001,"Dihydrofolate reductase, mitochondrial",Humans,AL832912,Q86XF0,DB01929; DB01958; DB02001; DB02402; DB04163; DB04306; DB07862; DB08203; DB12116,9
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,Humans,X07767,P17612,DB01940; DB02155; DB02482; DB02611; DB03374; DB04098; DB04522; DB04530; DB04707; DB06959; DB06977; DB07107; DB07124; DB07204; DB07235; DB07458; DB07583; DB07854; DB07855; DB07856; DB07857; DB07858; DB07859; DB07860; DB07876; DB07947; DB07995; DB07996; DB07997; DB08070; DB08073; DB08113; DB08114; DB08148; DB08149; DB08150; DB08162; DB08231; DB08568; DB08569; DB08756; DB08846; DB12010,43
BE0003893,Myosin-14,Humans,AY165122,Q7Z406,DB01944; DB03126; DB04444; DB07468; DB07469; DB07470; DB08276,7
BE0003890,Myotonin-protein kinase,Humans,M87312,Q09013,DB01946,1
BE0001175,Proactivator polypeptide,Humans,D00422,P07602,DB01966,1
BE0004459,"Citrate synthase, mitochondrial",Humans,Z47559,O75390,DB01969; DB01992; DB02637; DB03182; DB03499; DB04230; DB04272,7
BE0002351,Guanylate kinase,Humans,L76200,Q16774,DB01972,1
BE0004524,Disks large homolog 4,Humans,U34036,P78352,DB01972,1
BE0001376,GMP reductase 1,Humans,L35304,P36959,DB01972,1
BE0004479,Tolloid-like protein 2,Humans,L35263,Q9Y6L7,DB01989,1
BE0004545,Nuclear receptor ROR-alpha,Humans,L35263,P35398,DB01990; DB04540,2
BE0004476,Acyl-CoA-binding protein,Humans,AE008900,P07108,DB01992; DB03381,2
BE0004578,Histone acetyltransferase KAT5,Humans,AE005674,Q92993,DB01992; DB02039,2
BE0004583,Histone acetyltransferase KAT2A,Humans,AF293442,Q92830,DB01992,1
BE0002683,Histone acetyltransferase KAT2B,Humans,U57317,Q92831,DB01992; DB08186; DB08291,3
BE0000952,Alpha-1-antitrypsin,Humans,K01396,P01009,DB01998; DB05961; DB14487; DB14533,4
BE0001108,Hexokinase-1,Humans,M75126,P19367,DB02007; DB02379; DB04395; DB06266,4
BE0001199,Glucose-6-phosphate isomerase,Humans,K03515,P06744,DB02007; DB02076; DB02093; DB02548; DB03042; DB03581; DB03937; DB04493; DB11638,9
BE0001341,Tyrosine-protein kinase ITK/TSK,Humans,D13720,Q08881,DB02010; DB06589; DB12010,3
BE0001316,Tyrosine-protein kinase SYK,Humans,Z29630,P43405,DB02010; DB06834; DB07159; DB07194; DB08361; DB08846; DB12010,7
BE0001373,MAP kinase-activated protein kinase 2,Humans,U12779,P49137,DB02010; DB07234; DB07406; DB07430; DB07431; DB07728; DB08358,7
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Humans,X83368,P48736,DB02010; DB02375; DB02656; DB04216; DB04769; DB05552; DB06831; DB06836; DB07073; DB07335; DB07503; DB08059; DB08300; DB11952; DB12010,15
BE0001385,Protein kinase C theta type,Humans,L01087,Q04759,DB02010; DB02482; DB04522; DB12010,4
BE0001312,Tyrosine-protein kinase ZAP-70,Humans,L05148,P43403,DB02010; DB12010,2
BE0001466,Lanosterol synthase,Humans,U22526,P48449,DB02016; DB03696,2
BE0001474,Tryptase beta-2,Humans,M37488,P20231,DB02018; DB04654; DB04764; DB06962,4
BE0004544,Tubby protein homolog,Humans,U17327,P50607,DB02028,1
BE0000950,Bifunctional epoxide hydrolase 2,Humans,L05779,P34913,DB02029; DB03677; DB04213; DB06345; DB08256; DB08257; DB08258; DB08259; DB12610,9
BE0003505,Alpha-mannosidase 2,Humans,D63998,Q16706,DB02034; DB02318; DB02492; DB02742; DB03008; DB03414; DB03955; DB06984; DB08321,9
BE0004538,Palmitoyl-protein thioesterase 1,Humans,D63998,P50897,DB02035; DB03796,2
BE0003872,Disintegrin and metalloproteinase domain-containing protein 28,Humans,AF137334,Q9UKQ2,DB02046; DB02215; DB02255; DB02996; DB03088; DB03880; DB08733,7
BE0000890,Cyclin-dependent kinase 5,Humans,X66364,Q00535,DB02052; DB02116; DB02950; DB03428; DB03496; DB04014; DB07364,7
BE0001082,Cyclin-dependent kinase 1,Humans,X05360,P06493,DB02052; DB02116; DB02950; DB03428; DB03496; DB04014; DB06195; DB08142; DB12010,9
BE0003819,Cyclin-dependent kinase 5 activator 1,Humans,X80343,Q15078,DB02052; DB07364,2
BE0004281,Elongation factor 2,Humans,X51466,P13639,DB02059; DB03223; DB04315; DB08348; DB11823,5
BE0003362,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",Humans,AF083110,Q9NXA8,DB02059; DB02701; DB03478,3
BE0004547,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",Humans,AB107660,Q9NTG7,DB02059,1
BE0004295,Profilin-2,Humans,L10678,P35080,DB02078; DB02580,2
BE0004478,Ras-related protein Rab-8B,Humans,M22612,Q92930,DB02082; DB04315,2
BE0003734,Cyclin-A2,Humans,X51688,P20248,DB02091; DB02407; DB02833; DB02915; DB06844; DB06944; DB06948; DB07126; DB07137; DB07164; DB07203; DB07471; DB07533; DB07534; DB07538; DB07539; DB07562; DB07688; DB07852; DB08178; DB08182; DB08218; DB08219; DB08233; DB08241; DB08248; DB08285; DB08309; DB08355; DB08463; DB08527; DB08572; DB08694,33
BE0001480,Uridine-cytidine kinase 2,Humans,D78335,Q9BZX2,DB02097; DB02431; DB03403; DB04005; DB04272,5
BE0004563,Serine protease inhibitor Kazal-type 6,Humans,X04707,Q6UWN8,DB02107,1
BE0003758,Chymotrypsin-like elastase family member 1,Humans,AF120493,Q9UNI1,DB02114; DB02341; DB03202; DB03702; DB03757; DB03890; DB03925; DB06951; DB07433; DB07955; DB07956; DB07957; DB08007; DB08614; DB08640; DB08641,16
BE0000629,Hemoglobin subunit beta,Humans,U01317,P68871,DB02126; DB06154; DB07427; DB07428; DB07645; DB08077; DB08262; DB08486; DB08632; DB09147; DB14487; DB14533,12
BE0003970,Pro-cathepsin H,Humans,X07549,P09668,DB02140; DB03120; DB04126; DB08526,4
BE0001505,Phosphatidylinositol transfer protein alpha isoform,Humans,M73704,Q00169,DB02144; DB03690,2
BE0000939,Cathepsin B,Humans,M14221,P07858,DB02148; DB02685; DB02855; DB03329; DB03588; DB04126; DB04579; DB07160; DB07219; DB07223; DB07224; DB07225; DB07231,13
BE0000915,Hepatocyte growth factor receptor,Humans,J02958,P08581,DB02152; DB06314; DB06896; DB06995; DB06997; DB07369; DB07969; DB08584; DB08791; DB08865; DB08875; DB12010; DB12200; DB12267; DB12742,15
BE0000870,Dual specificity mitogen-activated protein kinase kinase 1,Humans,L05624,Q02750,DB02152; DB03115; DB05239; DB06616; DB06892; DB07046; DB07101; DB08130; DB08208; DB08911,10
BE0001972,Peroxiredoxin-2,Humans,Z22548,P32119,DB02153; DB04048,2
BE0003766,Hydroxyacid oxidase 1,Humans,AF244134,Q9UJM8,DB02164; DB02279; DB03064; DB03247; DB03884; DB04374; DB06979; DB07060; DB07907,9
BE0001447,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,Humans,X74008,P36873,DB02169; DB04738,2
BE0002708,U1 small nuclear ribonucleoprotein A,Humans,M60784,P09012,DB02175,1
BE0003780,Glycylpeptide N-tetradecanoyltransferase 2,Humans,AF043325,O60551,DB02180; DB02271; DB07061; DB07838,4
BE0003106,Nucleoside diphosphate kinase A,Humans,X75598,P15531,DB02181; DB02345; DB02569; DB02607; DB02887; DB03103; DB03491; DB04068; DB04315; DB04366; DB04542; DB14487; DB14533,13
BE0004111,Lactase-like protein,Humans,AY358729,Q6UWM7,DB02185; DB02379; DB02471; DB03430; DB08430,5
BE0004486,DNA nucleotidylexotransferase,Humans,M97208,P04053,DB02189,1
BE0004629,Exostosin-like 2,Humans,L35263,Q9UBQ6,DB02196; DB03397; DB03435,3
BE0001429,UDP-N-acetylhexosamine pyrophosphorylase,Humans,S73498,Q16222,DB02196; DB03397,2
BE0000214,Histo-blood group ABO system transferase,Humans,J05175,P16442,DB02196; DB03435; DB03501; DB03772; DB04141; DB04678; DB04679; DB04680; DB04681; DB07341; DB07357; DB07378; DB07633,13
BE0004444,Stromal cell-derived factor 2,Humans,AY196198,Q99470,DB02201,1
BE0001076,GTPase HRas,Humans,J00277,P01112,DB02210; DB03226; DB04137; DB04315; DB08751,5
BE0000941,Cathepsin D,Humans,M11233,P07339,DB02216; DB03028; DB03096; DB07542; DB08740,5
BE0001515,"5'(3')-deoxyribonucleotidase, mitochondrial",Humans,AJ277557,Q9NPB1,DB02217; DB04672,2
BE0004104,Aggrecan core protein,Humans,M55172,P16112,DB02255,1
BE0001432,Ganglioside GM2 activator,Humans,M76477,P17900,DB02261; DB03017; DB03633; DB04660; DB08231,5
BE0005561,Platelet-activating factor receptor,Humans,M76477,P25105,DB02261; DB09166; DB11614,3
BE0001121,Hepatocyte growth factor,Humans,M29145,P14210,DB02264; DB03959; DB05434; DB12307,4
BE0000085,Ferritin light chain,Humans,M11147,P02792,DB02285; DB09147,2
BE0001197,Steryl-sulfatase,Humans,J04964,P08842,DB02292; DB02735,2
BE0004502,Potassium voltage-gated channel subfamily A member 4,Humans,AB012305,P22459,DB02299,1
BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],Humans,U09178,Q12882,DB02303; DB02338; DB03048; DB03147; DB03247; DB03419; DB03516; DB03554; DB09257; DB09327,10
BE0000935,Phosphatidylcholine transfer protein,Humans,AF151638,Q9UKL6,DB02306; DB04372,2
BE0001583,Trypsin-3,Humans,X72781,P35030,DB02308; DB02585; DB03127; DB03129; DB03637; DB04109,6
BE0002085,"cGMP-dependent 3',5'-cyclic phosphodiesterase",Humans,U67733,O00408,DB02315; DB06246; DB07954; DB08811,4
BE0004631,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2,Humans,U67733,Q9UL51,DB02315; DB02527; DB09083,3
BE0000975,C-C motif chemokine 5,Humans,M21121,P13501,DB02322; DB02353,2
BE0000004,Coagulation factor XIII A chain,Humans,M22001,P00488,DB02340,1
BE0000394,Neutrophil elastase,Humans,Y00477,P08246,DB02341; DB03925,2
BE0003543,Cytochrome P450 1A1,Humans,K03191,P04798,DB02342; DB12379,2
BE0004543,Cathelicidin antimicrobial peptide,Humans,M55040,P49913,DB02345,1
BE0001010,Cathepsin G,Humans,M16117,P08311,DB02360; DB04016,2
BE0001529,Complement C1s subcomponent,Humans,X06596,P09871,DB02371; DB14487; DB14533,3
BE0001687,Bis(5'-adenosyl)-triphosphatase,Humans,U46922,P49789,DB02373; DB04173; DB04389,3
BE0004145,Tyrosine-protein kinase JAK1,Humans,X83368,P23458,DB02375; DB04716; DB08877; DB08895; DB11817; DB12010,6
BE0001055,GTP cyclohydrolase 1,Humans,Z29434,P30793,DB02377,1
BE0000988,Beta-secretase 1,Humans,AF190725,P56817,DB02378; DB06930; DB07019; DB07089; DB07110; DB07175; DB07206; DB07245; DB07281; DB07284; DB07303; DB07345; DB07346; DB07415; DB07519; DB07535; DB07573; DB07734; DB07735; DB07736; DB07737; DB07738; DB07874; DB07993; DB07994; DB08749; DB12285,27
BE0001056,Glucokinase,Humans,M88011,P35557,DB02379; DB07358; DB07359; DB08118; DB08210,5
BE0001567,Glucosamine-6-phosphate isomerase 1,Humans,AF048826,P46926,DB02379; DB02445; DB03951,3
BE0001935,"ADP-ribose pyrophosphatase, mitochondrial",Humans,AY026252,Q9BW91,DB02379; DB04352,2
BE0004581,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,Humans,AY026252,O60264,DB02379; DB02670,2
BE0001671,Alpha-amylase 1,Humans,M18786,P04745,DB02379; DB03088; DB03092; DB03439; DB04237,5
BE0004512,Neurocan core protein,Humans,X07903,O14594,DB02379; DB04396; DB08818,3
BE0004492,Keratin-associated protein 5-2,Humans,X52391,Q701N4,DB02379; DB03088,2
BE0004592,Sialoadhesin,Humans,X52391,Q9BZZ2,DB02379; DB03721,2
BE0003247,Galectin-2,Humans,M87860,P05162,DB02379,1
BE0001008,Galectin-7,Humans,L07769,P47929,DB02379; DB02678,2
BE0004472,Keratin-associated protein 5-3,Humans,X00171,Q6L8H2,DB02379,1
BE0001107,Pulmonary surfactant-associated protein D,Humans,X65018,P35247,DB02379,1
BE0000926,Interferon beta,Humans,V00534,P01574,DB02379,1
BE0004352,Alcohol dehydrogenase [NADP(+)],Humans,J04794,P14550,DB02383; DB03461,2
BE0003882,Cytosol aminopeptidase,Humans,AF061738,P28838,DB02386; DB07448; DB08766,3
BE0001073,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1",Humans,X52638,P16118,DB02393; DB02515; DB02930; DB04137; DB04493,5
BE0003957,Glycodelin,Humans,J04129,P09466,DB02405; DB03796,2
BE0001414,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",Humans,AF148509,Q9UKM7,DB02422; DB02742; DB03206,3
BE0001898,Heat shock protein HSP 90-beta,Humans,M16660,P08238,DB02424; DB02754; DB03758; DB05134; DB06070; DB07594; DB07877; DB08045; DB08153; DB08292; DB08293; DB08346; DB08464; DB08465; DB09221,15
BE0003898,Colipase,Humans,J02883,P04118,DB02451; DB04233; DB08222,3
BE0003901,Lens fiber major intrinsic protein,Humans,BC074913,P30301,DB02451,1
BE0004639,"Thymidine kinase 2, mitochondrial",Humans,X56793,O00142,DB02452; DB02594; DB04485,3
BE0001701,Complement factor B,Humans,X72875,P00751,DB02459; DB04491; DB14487; DB14533,4
BE0004533,Ras-related protein Rab-5A,Humans,BX842572,P20339,DB02467; DB04137; DB04315,3
BE0004475,cAMP-dependent protein kinase catalytic subunit beta,Humans,X07767,P22694,DB02482; DB12010,2
BE0001913,Cyclin-dependent kinase 7,Humans,X79193,P50613,DB02482; DB03496; DB05969; DB06195,4
BE0002789,Protein S100-A11,Humans,D38583,P31949,DB02482,1
BE0002790,Mitogen-activated protein kinase 12,Humans,X79483,P53778,DB02482; DB04395; DB05403,3
BE0000991,Aurora kinase A,Humans,D84212,O14965,DB02482; DB05220; DB06134; DB06347; DB06486; DB07186; DB07266; DB07360; DB07362; DB07545; DB07801; DB08065; DB08066; DB12010; DB13061,15
BE0001241,ADP-ribosyl cyclase 2,Humans,D21878,Q10588,DB02483; DB02701; DB02930; DB03227; DB03732,5
BE0004564,N-acylneuraminate cytidylyltransferase,Humans,M57497,Q8NFW8,DB02485,1
BE0003823,60S ribosomal protein L10-like,Humans,AB063608,Q96L21,DB02494; DB07374; DB08437,3
BE0003824,60S ribosomal protein L13a,Humans,X56932,P40429,DB02494; DB07374; DB08437,3
BE0003825,60S ribosomal protein L23,Humans,X52839,P62829,DB02494; DB07374; DB08437,3
BE0003826,60S ribosomal protein L15,Humans,L25899,P61313,DB02494; DB07374; DB08437,3
BE0003827,60S ribosomal protein L19,Humans,X63527,P84098,DB02494; DB07374; DB08437,3
BE0003828,60S ribosomal protein L23a,Humans,U43701,P62750,DB02494; DB07374; DB08437; DB11638,4
BE0003829,Probable ribosome biogenesis protein RLP24,Humans,AF201949,Q9UHA3,DB02494; DB07374; DB08437,3
BE0003830,60S ribosomal protein L26-like 1,Humans,AF083248,Q9UNX3,DB02494; DB07374; DB08437,3
BE0003831,60S ribosomal protein L8,Humans,Z28407,P62917,DB02494; DB07374; DB08437,3
BE0003832,60S ribosomal protein L37,Humans,D23661,P61927,DB02494; DB04602; DB04805; DB07374; DB08437,5
BE0003833,60S ribosomal protein L3,Humans,X73460,P39023,DB02494; DB04865; DB07374; DB08437; DB09092,5
BE0003834,60S ribosomal protein L11,Humans,X79234,P62913,DB02494; DB07374; DB08437,3
BE0003835,NHP2-like protein 1,Humans,D50420,P55769,DB02494; DB07374,2
BE0003753,Carboxypeptidase A1,Humans,X67318,P15085,DB02494; DB02652; DB03012; DB03201; DB03441; DB04058; DB04316; DB06924; DB07351; DB07484; DB07506; DB08368; DB08762,13
