,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0004818,Aluminum,Humans,-,-,DB00746,1
BE0003392,Amyloid beta A4 protein,Humans,X06989,P05067,DB00746; DB02709; DB06782; DB09148; DB09149; DB09151; DB14487; DB14517; DB14518; DB14533,10
BE0000697,Retinoic acid-induced protein 3,Humans,AF095448,Q8NFJ5,DB00755,1
BE0000074,Nuclear receptor subfamily 0 group B member 1,Humans,U31929,P51843,DB00755; DB01234,2
BE0000653,Retinoic acid receptor responder protein 1,Humans,U27185,P49788,DB00755,1
BE0005828,Lipocalin-1,Humans,X07282,P31025,DB00755,1
BE0005829,Odorant-binding protein 2a,Humans,X07282,Q9NY56,DB00755,1
BE0000314,Retinol-binding protein 4,Humans,X00129,P02753,DB00755,1
BE0004284,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4, mitochondrial",Humans,U54617,Q16654,DB00755,1
BE0003480,Cytochrome P450 26A1,Humans,AF005418,O43174,DB00755,1
BE0009044,Cytochrome P450 26B1,Humans,AF005418,Q9NR63,DB00755,1
BE0001105,Major prion protein,Humans,M13899,P04156,DB00759,1
BE0000971,DNA topoisomerase 1,Humans,J03250,P11387,DB00762; DB01030; DB05630; DB11254,4
BE0000091,"DNA topoisomerase I, mitochondrial",Humans,AF349031,Q969P6,DB00762; DB01030,2
BE0000968,Histamine H3 receptor,Humans,AF140538,Q9Y5N1,DB00768; DB05381; DB06698; DB11642,4
BE0001090,Protein S100-A1,Humans,X58079,P23297,DB00768,1
BE0001206,Protein S100-A12,Humans,X97859,P80511,DB00768; DB01025,2
BE0001177,Protein S100-B,Humans,M59488,P04271,DB00768; DB11093; DB11348; DB14481,4
BE0000885,Protein S100-A13,Humans,X99920,Q99584,DB00768; DB01025; DB01164; DB11093; DB11348; DB14481,6
BE0003602,Protein S100-A2,Humans,M87068,P29034,DB00768; DB14487; DB14533,3
BE0000368,Prostaglandin E2 receptor EP2 subtype,Humans,U19487,P43116,DB00770; DB00917; DB00929; DB08964,4
BE0000439,Integrin alpha-IIb,Humans,J02764,P08514,DB00775,1
BE0001002,Membrane primary amine oxidase,Humans,U39447,Q16853,DB00780; DB01275,2
BE0003446,G-protein coupled estrogen receptor 1,Humans,BC011634,Q99527,DB00783; DB13952; DB13953; DB13954; DB13955; DB13956,6
BE0009014,ATP synthase subunit a,Humans,BC011634,P00846,DB00783; DB13952; DB13953; DB13954; DB13955; DB13956,6
BE0009015,Beclin-1,Humans,BC011634,Q14457,DB00783; DB13952; DB13953; DB13954; DB13955; DB13956,6
BE0003559,"6-phosphogluconate dehydrogenase, decarboxylating",Humans,U30255,P52209,DB00789; DB00851; DB00920,3
BE0000069,"Acetyl-CoA acetyltransferase, mitochondrial",Humans,D90228,P24752,DB00795,1
BE0001893,Thromboxane-A synthase,Humans,M80647,P24557,DB00795,1
BE0003997,Phospholipase A2,Humans,M21054,P04054,DB00795; DB02659,2
BE0000942,Low-density lipoprotein receptor-related protein 2,Humans,U33837,P98164,DB00798,1
BE0001096,5'-nucleotidase,Humans,X55740,P21589,DB00806,1
BE0000261,Cytosolic purine 5'-nucleotidase,Humans,D38524,P49902,DB00811,1
BE0000457,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,Humans,M57736,P22413,DB00811; DB01143,2
BE0000117,Prostacyclin synthase,Humans,D38145,Q16647,DB00812; DB01240,2
BE0003634,Carbonic anhydrase 14,Humans,AB025904,Q9ULX7,DB00819; DB00909,2
BE0000880,Aquaporin-1,Humans,M77829,P29972,DB00819,1
BE0003558,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",Humans,AB036704,Q9HCR9,DB00820,1
BE0001186,Transient receptor potential cation channel subfamily M member 8,Humans,AY090109,Q7Z2W7,DB00825; DB01744; DB09061,3
BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,Y10601,O75762,DB00825; DB01744; DB09061,3
BE0003416,Transient receptor potential cation channel subfamily V member 3,Humans,AJ487035,Q8NET8,DB00825; DB01744; DB09061; DB09086,4
BE0001024,"Troponin C, slow skeletal and cardiac muscles",Humans,X07897,P63316,DB00831; DB00922; DB01023; DB01244,4
BE0004350,Protein S100-A4,Humans,M80563,P26447,DB00831,1
BE0008983,Prostate-specific antigen,Humans,X03225,P07288,DB00834; DB04839,2
BE0000947,Pro-opiomelanocortin,Humans,M38297,P01189,DB00836,1
BE0008670,"Sulfonylurea receptor 1, Kir6.2",Humans,L78243,Q09428,DB00839; DB01016,2
BE0000703,Bile salt export pump,Humans,AF091582,O95342,DB00845; DB01016,2
BE0000896,"Alkaline phosphatase, placental-like",Humans,J03252,P10696,DB00848; DB01143,2
BE0000716,DNA polymerase alpha subunit B,Humans,L24559,Q14181,DB00851,1
BE0004878,"Nuclear factor of activated T-cells, cytoplasmic 1",Humans,J03019,O95644,DB00852,1
BE0004898,Nuclear factor kappa-light-chain-enhancer of activated B cells,Humans,-,-,DB00852; DB01041,2
BE0004924,activator protein 1,Humans,-,P18846,DB00852,1
BE0001029,Interleukin-2,Humans,J00264,P60568,DB00852; DB01327; DB05676,3
BE0000050,Delta-aminolevulinic acid dehydratase,Humans,M13928,P13716,DB00855,1
BE0004825,Copper,Humans,-,-,DB00859,1
BE0000165,Vasopressin V1a receptor,Humans,L25615,P37288,DB00872; DB06212; DB09059,3
BE0000293,Vasopressin V2 receptor,Humans,U04357,P30518,DB00872; DB06212; DB09059,3
BE0000601,Solute carrier family 12 member 4,Humans,U55054,Q9UP95,DB00887,1
BE0000047,Solute carrier family 12 member 5,Humans,AF208159,Q9H2X9,DB00887,1
BE0001195,Cystic fibrosis transmembrane conductance regulator,Humans,M28668,P13569,DB00887; DB01016; DB01050; DB08820; DB09213; DB09280; DB11712,7
BE0000049,High affinity immunoglobulin epsilon receptor subunit gamma,Humans,M33195,P30273,DB00895,1
BE0000015,High affinity immunoglobulin epsilon receptor subunit alpha,Humans,X06948,P12319,DB00895,1
BE0009011,Lymphoid enhancer-binding factor 1,Humans,U58130,Q9UJU2,DB00903,1
BE0002375,Prostaglandin E2 receptor EP3 subtype,Humans,S69200,P43115,DB00905; DB00917; DB00929; DB08964,4
BE0000249,Sodium- and chloride-dependent GABA transporter 1,Humans,X54673,P30531,DB00906,1
BE0000192,Sodium channel protein type 11 subunit alpha,Humans,AF188679,Q9UI33,DB00907; DB00909,2
BE0003636,Sodium channel subunit beta-2,Humans,AF007783,O60939,DB00909,1
BE0003637,Sodium channel subunit beta-3,Humans,AJ243396,Q9NY72,DB00909,1
BE0003638,Sodium channel subunit beta-4,Humans,AY149967,Q8IWT1,DB00909,1
BE0003626,"Carbonic anhydrase 5A, mitochondrial",Humans,L19297,P35218,DB00909; DB01194,2
BE0003627,"Carbonic anhydrase 5B, mitochondrial",Humans,AB021660,Q9Y2D0,DB00909,1
BE0003628,Carbonic anhydrase 6,Humans,AB021660,P23280,DB00909; DB06795,2
BE0003630,Carbonic anhydrase-related protein,Humans,L04656,P35219,DB00909,1
BE0003631,Carbonic anhydrase-related protein 10,Humans,AB036836,Q9NS85,DB00909,1
BE0003632,Carbonic anhydrase-related protein 11,Humans,AF067662,O75493,DB00909,1
BE0003633,Carbonic anhydrase 13,Humans,AK095314,Q8N1Q1,DB00909,1
BE0002441,ATP-sensitive inward rectifier potassium channel 8,Humans,D50312,Q15842,DB00914; DB00922; DB01154; DB01251,4
BE0000875,Lanosterol 14-alpha demethylase,Humans,U23942,Q16850,DB00916; DB01007; DB01045; DB01167,4
BE0003522,Prostaglandin E2 receptor EP4 subtype,Humans,BC113523,P35408,DB00917; DB00929,2
BE0002378,Nociceptin receptor,Humans,X77130,P41146,DB00921,1
BE0000892,DNA (cytosine-5)-methyltransferase 1,Humans,X63692,P26358,DB00928; DB01035; DB01099; DB01262,4
BE0004907,5'-AMP-activated protein kinase,Humans,AB022017,Q13131,DB00945; DB12010,2
BE0009667,Nuclear factor kappa b beta subunit,Humans,-,-,DB00945,1
BE0003380,Cellular tumor antigen p53,Humans,X02469,P04637,DB00945; DB14487; DB14533,3
BE0001098,78 kDa glucose-regulated protein,Humans,M19645,P11021,DB00945,1
BE0004876,Ribosomal protein S6 kinase alpha-3,Humans,M19645,P51812,DB00945; DB12010,2
BE0003469,NF-kappa-B inhibitor alpha,Humans,BC004983,P25963,DB00945,1
BE0004952,Tumor necrosis factor-inducible gene 6 protein,Humans,BC004983,P98066,DB00945; DB08818,2
BE0000444,Caspase-1,Humans,X65019,P29466,DB00945; DB01017,2
BE0001162,Caspase-3,Humans,U13737,P42574,DB00945; DB01017; DB13751,3
BE0001027,G1/S-specific cyclin-D1,Humans,X59798,P24385,DB00945; DB01169; DB11718,3
BE0004689,Myc proto-oncogene protein,Humans,X59798,P01106,DB00945,1
BE0002887,Cytochrome P450 2C8,Humans,M17397,P10632,DB00951; DB03796,2
BE0002433,Cytochrome P450 1A2,Humans,Z00036,P05177,DB00951; DB11994,2
BE0003536,Cytochrome P450 2C19,Humans,M61854,P33261,DB00951,1
BE0000105,Sterol O-acyltransferase 1,Humans,L21934,P35610,DB00973,1
BE0000802,Niemann-Pick C1-like protein 1,Humans,AF192522,Q9UHC9,DB00973,1
BE0001078,Aminopeptidase N,Humans,X13276,P15144,DB00973,1
BE0004812,Manganese cation,Humans,-,-,DB00974; DB14600,2
BE0000631,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Humans,AB020593,Q9Y233,DB00975; DB01113; DB08814,3
BE0009008,Calcipressin-1,Humans,L20965,P53805,DB00975,1
BE0000515,Melatonin receptor type 1A,Humans,U14108,P48039,DB00980; DB01065; DB02709; DB06594; DB09071,5
BE0000327,Melatonin receptor type 1B,Humans,U25341,P49286,DB00980; DB01065; DB02709; DB06594; DB09071,5
BE0000113,DNA polymerase beta,Humans,L11607,P06746,DB00987; DB14488; DB14489; DB14490; DB14491; DB14501,6
BE0005839,5-hydroxytryptamine receptor 3B,Humans,D49394,O95264,DB00988,1
BE0002390,Superoxide dismutase [Cu-Zn],Humans,L44139,P00441,DB00988; DB01064; DB14487; DB14533,4
BE0000710,High affinity immunoglobulin gamma Fc receptor I,Humans,X14356,P12314,DB00992,1
BE0000077,Hypoxanthine-guanine phosphoribosyltransferase,Humans,M31642,P00492,DB00993; DB01033; DB01632,3
BE0001109,Ras-related C3 botulinum toxin substrate 1,Humans,M29870,P63000,DB00993,1
BE0000907,"Peroxiredoxin-5, mitochondrial",Humans,AJ249483,P30044,DB00995; DB03793,2
BE0005819,Nucleolar and coiled-body phosphoprotein 1,Humans,J04088,Q14978,DB00997,1
BE0001191,Protein S100-P,Humans,X65614,P25815,DB01003,1
BE0003552,C-X-C chemokine receptor type 1,Humans,L19591,P25024,DB01009,1
BE0000509,Extracellular calcium-sensing receptor,Humans,X81086,P41180,DB01012; DB11093; DB11348; DB14481,4
BE0002218,G protein-activated inward rectifier potassium channel 4,Humans,U39195,P48544,DB01016,1
BE0000469,ATP-binding cassette sub-family C member 9,Humans,AF061323,O60706,DB01016; DB09220,2
BE0000119,ATP-binding cassette sub-family A member 1,Humans,AF275948,O95477,DB01016; DB01599,2
BE0004923,Mitochondrial ATP-sensitive potassium channel,Humans,D50582,Q14654,DB01016,1
BE0001051,Interleukin-1 beta,Humans,K02770,P01584,DB01017; DB05260; DB11967,3
BE0000163,Vascular endothelial growth factor A,Humans,M32977,P15692,DB01017; DB01120; DB01136; DB03088; DB03754; DB05294,6
BE0001009,Cytochrome c,Humans,M22877,P99999,DB01017,1
BE0003578,Guanylate cyclase soluble subunit alpha-2,Humans,X63282,P33402,DB01020; DB08931; DB09241; DB09282,4
BE0003566,"Troponin C, skeletal muscle",Humans,X07898,P02585,DB01023,1
BE0000125,Interleukin-3,Humans,M14743,P08700,DB01025; DB14487; DB14533,3
BE0004884,17-hydroxylase,Humans,-,-,DB01026,1
BE0004873,Steroid 21-hydroxylase,Humans,-,P08686,DB01026,1
BE0004883,11-hydroxylase,Humans,-,-,DB01026,1
BE0003719,Pannexin-1,Humans,AF093239,Q96RD7,DB01032,1
BE0009016,Taste receptor type 2 member 16,Humans,AF093239,Q9NYV7,DB01032,1
BE0004941,Inosine-5'-monophosphate dehydrogenase,Humans,J05272,P20839,DB01033,1
BE0001020,Metalloproteinase,Humans,AJ003147,O43923,DB01039; DB13873,2
BE0001086,Nuclear factor NF-kappa-B p105 subunit,Humans,M55643,P19838,DB01041; DB08814,2
BE0000748,Fibroblast growth factor receptor 2,Humans,X52832,P21802,DB01041; DB08896; DB08901; DB09078; DB09079; DB12010; DB12147,7
BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,AF060500,Q9Y6L6,DB01045; DB01211; DB05521,3
BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,U21943,P46721,DB01045,1
BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,AJ251506,Q9NPD5,DB01045; DB01211,2
BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,AB026256,O94956,DB01045; DB05521,2
BE0000765,Chloride channel protein 2,Humans,AF026004,P51788,DB01046,1
BE0004659,Smoothened homolog,Humans,X03225,Q99835,DB01047; DB06786; DB08828; DB09143; DB11978,5
BE0009142,"HLA class I histocompatibility antigen, B-57 alpha chain",Humans,U28646,P18465,DB01048,1
BE0000246,Apoptosis regulator Bcl-2,Humans,M13994,P10415,DB01050; DB01229; DB01248; DB01367; DB06756; DB08871; DB09213; DB09401; DB11581,9
BE0001151,Thrombomodulin,Humans,X05495,P07204,DB01050; DB09213,2
BE0003591,"Fatty acid-binding protein, intestinal",Humans,BC069466,P12104,DB01050; DB09213,2
BE0001025,Platelet glycoprotein Ib alpha chain,Humans,J02940,P07359,DB01050; DB09213,2
BE0003756,Protein S100-A7,Humans,M86757,P31151,DB01050; DB09213; DB14487; DB14533,4
BE0000923,Mitogen-activated protein kinase 1,Humans,M84489,P28482,DB01064; DB01169,2
BE0000955,Phosphatidylinositol 3-kinase regulatory subunit alpha,Humans,M61906,P27986,DB01064,1
BE0002383,Phosphatidylinositol 3-kinase regulatory subunit beta,Humans,X80907,O00459,DB01064,1
BE0002384,Phosphatidylinositol 3-kinase regulatory subunit gamma,Humans,D88532,Q92569,DB01064,1
BE0003554,Nuclear receptor ROR-beta,Humans,Y08639,Q92753,DB01065,1
BE0003555,Eosinophil peroxidase,Humans,X14346,P11678,DB01065,1
BE0002109,Calreticulin,Humans,M32294,P27797,DB01065; DB11093; DB11348; DB14481,4
BE0003553,Acetylserotonin O-methyltransferase,Humans,U11090,P46597,DB01065,1
BE0002804,Deoxycytidine kinase,Humans,M60527,P27707,DB01073,1
BE0000854,Dipeptidyl peptidase 4,Humans,U13735,P27487,DB01076; DB01261; DB04876; DB06203; DB06335; DB08882,6
BE0008669,Adenosine triphosphate (ATP),Humans,-,-,DB01077; DB01133,2
BE0000683,Pancreatic triacylglycerol lipase,Humans,J05125,P16233,DB01083,1
BE0003620,Gastric triacylglycerol lipase,Humans,X05997,P07098,DB01083,1
BE0000959,Fatty acid synthase,Humans,U26644,P49327,DB01083,1
BE0002459,"Keratin, type II cytoskeletal 7",Humans,AJ238246,P08729,DB01087,1
BE0005034,Sodium/potassium-transporting ATPase subunit alpha-2,Humans,D00099,P50993,DB01092,1
BE0005047,Sodium/potassium-transporting ATPase subunit alpha-3,Humans,D00099,P13637,DB01092,1
BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Humans,M94065,Q02127,DB01097; DB01117; DB03247; DB08880,4
BE0000871,Protein-tyrosine kinase 2-beta,Humans,U33284,Q14289,DB01097; DB11817; DB12010,3
BE0000464,Neurotensin receptor type 2,Humans,Y10148,O95665,DB01106,1
BE0004422,Calcium-activated potassium channel subunit beta-1,Humans,U25138,Q16558,DB01110,1
BE0003196,Calcium-activated potassium channel subunit beta-2,Humans,AF099137,Q9Y691,DB01110,1
BE0004423,Calcium-activated potassium channel subunit beta-3,Humans,AF139471,Q9NPA1,DB01110,1
BE0004424,Calcium-activated potassium channel subunit beta-4,Humans,AF160967,Q86W47,DB01110,1
BE0004425,Small conductance calcium-activated potassium channel protein 1,Humans,U69883,Q92952,DB01110,1
BE0004426,Small conductance calcium-activated potassium channel protein 2,Humans,AF239613,Q9H2S1,DB01110,1
BE0004427,Small conductance calcium-activated potassium channel protein 3,Humans,AF031815,Q9UGI6,DB01110,1
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Humans,M31724,P18031,DB01133,1
BE0000979,Natriuretic peptides B,Humans,M31776,P16860,DB01136; DB06412,2
BE0001095,Gap junction alpha-1 protein,Humans,X52947,P17302,DB01136,1
BE0001114,Vascular cell adhesion protein 1,Humans,M30257,P19320,DB01136,1
BE0001074,E-selectin,Humans,M30640,P16581,DB01136,1
BE0002374,Hypoxia-inducible factor 1-alpha,Humans,U22431,Q16665,DB01136,1
BE0005187,Inward rectifier potassium channel 4,Humans,U22431,P48050,DB01136,1
BE0001069,Canalicular multispecific organic anion transporter 1,Humans,U63970,Q92887,DB01138,1
BE0000785,Multidrug resistance-associated protein 1,Humans,L05628,P33527,DB01138; DB06176,2
BE0004782,Solute carrier family 22 member 12,Humans,L05628,Q96S37,DB01138; DB11560,2
BE0001200,Rhodopsin,Humans,U49742,P08100,DB01159; DB03796,2
BE0001030,G protein-activated inward rectifier potassium channel 2,Humans,U24660,P48051,DB01159; DB11633,2
BE0001080,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2,Humans,AF493870,P59768,DB01159,1
BE0000948,Neuropeptide S receptor,Humans,AY310326,Q6W5P4,DB01159,1
BE0000984,Transforming growth factor beta-1,Humans,X05839,P01137,DB01162,1
BE0001979,"Thioredoxin reductase 1, cytoplasmic",Humans,X91247,Q16881,DB01169; DB03147,2
BE0000428,RAC-alpha serine/threonine-protein kinase,Humans,M63167,P31749,DB01169; DB02709,2
BE0009012,Cyclin-dependent kinase inhibitor 1,Humans,M63167,P38936,DB01169,1
BE0002365,Histone deacetylase 1,Humans,U50079,Q13547,DB01169; DB02546; DB06176; DB08868; DB14487; DB14533,6
BE0005808,Protein PML,Humans,U50079,P29590,DB01169,1
BE0000951,Estrogen sulfotransferase,Humans,U08098,P49888,DB01176,1
BE0002442,Toll-like receptor 4,Humans,U93091,O00206,DB01183; DB03017,2
BE0000345,Prolactin receptor,Humans,M31661,P16471,DB01185,1
BE0001100,Microtubule-associated protein 2,Humans,U01828,P11137,DB01196; DB01229; DB01248,3
BE0001169,Microtubule-associated protein 1A,Humans,U38291,P78559,DB01196,1
BE0000642,72 kDa type IV collagenase,Humans,J03210,P08253,DB01197,1
BE0001680,Leukotriene A-4 hydrolase,Humans,U27293,P09960,DB01197,1
BE0000993,Synaptic vesicle glycoprotein 2A,Humans,AB018279,Q7L0J3,DB01202; DB05541,2
BE0004003,Stathmin-4,Humans,AJ303455,Q9H169,DB01206,1
BE0004957,5-hydroxytryptamine receptor 2,Humans,S42168,P28223,DB01221,1
BE0003475,Microtubule-associated protein 4,Humans,BC015149,P27816,DB01229; DB01248,2
BE0000672,Potassium voltage-gated channel subfamily KQT member 1,Humans,AF000571,P51787,DB01244; DB11633,2
BE0000987,Thiopurine S-methyltransferase,Humans,S62904,P51580,DB01250,1
BE0000944,Interferon gamma,Humans,X13274,P01579,DB01250; DB01296; DB05676,3
BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,AL133293,P12931,DB01254; DB04272; DB06616; DB08901; DB09079; DB12010,6
BE0000841,Ephrin type-A receptor 2,Humans,M59371,P29317,DB01254; DB08896; DB12010,3
BE0000842,Tyrosine-protein kinase Lck,Humans,X05027,P06239,DB01254; DB08901; DB09079; DB12010,4
BE0000840,Tyrosine-protein kinase Yes,Humans,M15990,P07947,DB01254; DB12010,2
BE0000891,Signal transducer and activator of transcription 5B,Humans,U48730,P51692,DB01254,1
BE0000435,Abelson tyrosine-protein kinase 2,Humans,M35296,P42684,DB01254; DB12010,2
BE0000839,Tyrosine-protein kinase Fyn,Humans,M14333,P06241,DB01254; DB12010,2
BE0001284,Tyrosine-protein kinase BTK,Humans,X58957,Q06187,DB01254; DB09053; DB11703; DB12010,4
BE0008998,Nuclear receptor subfamily 4 group A member 3,Humans,X58957,Q92570,DB01254,1
BE0004743,Breakpoint cluster region protein,Humans,X58957,P11274,DB01254; DB06616; DB08901,3
BE0001356,Tyrosine-protein kinase CSK,Humans,X60114,P41240,DB01254; DB12010,2
BE0005587,Ephrin type-A receptor 5,Humans,X60114,P54756,DB01254; DB12010,2
BE0002453,Ephrin type-B receptor 4,Humans,U07695,P54760,DB01254; DB12010,2
BE0005539,Tyrosine-protein kinase Fgr,Humans,U07695,P09769,DB01254; DB12010,2
BE0004742,Tyrosine-protein kinase FRK,Humans,U07695,P42685,DB01254; DB08896; DB12010,3
BE0003775,Heat shock cognate 71 kDa protein,Humans,AB034951,P11142,DB01254,1
BE0004315,Tyrosine-protein kinase Lyn,Humans,M16038,P07948,DB01254; DB06616; DB08901; DB09079; DB12010,5
BE0005595,Mitogen-activated protein kinase kinase kinase MLT,Humans,M16038,Q9NYL2,DB01254; DB12010,2
BE0001019,Mitogen-activated protein kinase 14,Humans,L35263,Q16539,DB01254; DB12010,2
BE0000511,Receptor tyrosine-protein kinase erbB-2,Humans,M11767,P04626,DB01259; DB08916; DB12010; DB12267,4
BE0000844,Oxytocin receptor,Humans,X64878,P30559,DB01282; DB09059,2
BE0002387,Nuclear factor NF-kappa-B p100 subunit,Humans,X61498,Q00653,DB01296,1
BE0000930,Serum paraoxonase/arylesterase 1,Humans,M63012,P27169,DB01327; DB14487; DB14533,3
BE0003486,Interleukin-15,Humans,Z38000,P40933,DB01327,1
BE0004905,ATP-sensitive potassium channel,Humans,U12541,P48048,DB01392; DB11148,2
BE0000203,Gonadotropin-releasing hormone receptor,Humans,L03380,P30968,DB01406; DB11619; DB11979,3
BE0000472,Putative gonadotropin-releasing hormone II receptor,Humans,AF403014,Q96P88,DB01406,1
BE0001047,C-C motif chemokine 2,Humans,M24545,P13500,DB01406,1
BE0001094,Beta-nerve growth factor,Humans,V01511,P01138,DB01407,1
BE0004908,"cAMP-specific 3',5'-cyclic phosphodiesterase 3",Humans,-,-,DB01427,1
BE0000443,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",Humans,AF027152,O15528,DB01436,1
BE0004841,Gamma-hydroxybutyrate (GHB) receptor,Humans,U11053,Q9HAB3,DB01440,1
BE0001148,Dipeptidase 1,Humans,D13137,P16444,DB01597,1
BE0000997,Atrial natriuretic peptide receptor 2,Humans,AB005647,P20594,DB01613,1
BE0004582,Uridine-cytidine kinase-like 1,Humans,Z19547,Q9NWZ5,DB01632,1
BE0003074,Carbonyl reductase [NADPH] 1,Humans,J04056,P16152,DB01698; DB02709; DB11672,3
