,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0001318,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Mycobacterium tuberculosis,M77181,P9WNS5,DB01965; DB02333; DB03413; DB03800,4
BE0001364,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Escherichia coli (strain K12),X01714,P06968,DB01965; DB02333; DB03413; DB03800,4
BE0001175,Proactivator polypeptide,Humans,D00422,P07602,DB01966,1
BE0001412,Cell division protein ZipA homolog,Shigella flexneri,AE005674,Q83QN9,DB01967; DB02191; DB03916; DB04154,4
BE0004000,Cell division protein ZipA,Escherichia coli (strain K12),U74650,P77173,DB01967; DB02191; DB03916; DB04154,4
BE0002667,Lantibiotic mersacidin,Bacillus sp. (strain HIL-Y85/54728),Z47559,P43683,DB01968; DB02688; DB04454,3
BE0004459,"Citrate synthase, mitochondrial",Humans,Z47559,O75390,DB01969; DB01992; DB02637; DB03182; DB03499; DB04230; DB04272,7
BE0001420,Urocanate hydratase,Pseudomonas putida (strain KT2440),AE015451,Q88CZ6,DB01971,1
BE0002351,Guanylate kinase,Humans,L76200,Q16774,DB01972,1
BE0001290,Response regulator PleD,Caulobacter crescentus (strain ATCC 19089 / CB15),L42554,Q9A5I5,DB01972,1
BE0001360,DNA polymerase,Enterobacteria phage RB69,U34036,Q38087,DB01972; DB02857; DB08245,3
BE0001376,GMP reductase 1,Humans,L35304,P36959,DB01972,1
BE0001634,Bifunctional protein PyrR,Bacillus caldolyticus,X76083,P41007,DB01972; DB03315; DB03685,3
BE0001375,Amidophosphoribosyltransferase,Bacillus subtilis (strain 168),J02732,P00497,DB01972,1
BE0002009,Xanthine phosphoribosyltransferase,Escherichia coli (strain K12),X00221,P0A9M5,DB01972; DB02134; DB02377; DB03942,4
BE0002668,Bifunctional adenosylcobalamin biosynthesis protein CobU,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),AE008789,Q05599,DB01972,1
BE0002042,Amidophosphoribosyltransferase,Escherichia coli (strain K12),X12423,P0AG16,DB01972; DB03942; DB04296,3
BE0001279,Subtilisin Savinase,Bacillus lentus,X12423,P29600,DB01973,1
BE0001299,Carboxymethylenebutenolidase,Pseudomonas sp. (strain B13),M15201,P0A115,DB01973; DB02153,2
BE0001331,Capsid scaffolding protein,HHV-5,X17403,P16753,DB01973; DB03963; DB07436,3
BE0001418,Alkaline protease,Bacillus alcalophilus,M65086,P27693,DB01973,1
BE0001348,ADP-ribose pyrophosphatase,Shigella flexneri,AE005674,P83844,DB01975; DB02059,2
BE0002669,MutT/nudix family protein,Mycobacterium tuberculosis,BX842577,O33199,DB01975; DB02059; DB03148,3
BE0001395,Bacterial leucyl aminopeptidase,Vibrio proteolyticus,Z11993,Q01693,DB01980; DB02386; DB02664; DB03424,4
BE0002670,Iota-carrageenase,Alteromonas fortis,AJ272076,Q9F5I8,DB01981,1
BE0002671,AlgQ1,Sphingomonas sp.,AB011415,Q9KWT6,DB01982; DB02734; DB03652,3
BE0002672,AlgQ2,Sphingomonas sp.,AB011415,Q9KWT5,DB01982; DB02734; DB03652,3
BE0001286,Benzoylformate decarboxylase,Pseudomonas putida,AY143338,P20906,DB01987; DB02280,2
BE0001354,Pyruvate oxidase,Lactobacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1),AL935262,P37063,DB01987; DB03147,2
BE0002003,Pyruvate dehydrogenase E1 component,Escherichia coli (strain K12),V01498,P0AFG8,DB01987,1
BE0003274,Indole-3-pyruvate decarboxylase,Enterobacter cloacae,D90214,P23234,DB01987,1
BE0003275,Carboxyethylarginine synthase,Streptomyces clavuligerus,U87786,Q9LCV9,DB01987,1
BE0003276,Transketolase 1,Escherichia coli (strain K12),X68025,P27302,DB01987,1
BE0001531,"Acetolactate synthase, catabolic",Klebsiella pneumoniae,M73842,P27696,DB01987; DB02327; DB03361,3
BE0004479,Tolloid-like protein 2,Humans,L35263,Q9Y6L7,DB01989,1
BE0004545,Nuclear receptor ROR-alpha,Humans,L35263,P35398,DB01990; DB04540,2
BE0001333,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,Aquifex aeolicus (strain VF5),AE000657,O67648,DB01991; DB04257; DB07355; DB07536; DB08231,5
BE0001916,Acetyl-coenzyme A synthetase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),AE008900,Q8ZKF6,DB01992; DB03230,2
BE0004476,Acyl-CoA-binding protein,Humans,AE008900,P07108,DB01992; DB03381,2
BE0001899,Formyl-coenzyme A transferase,Shigella flexneri,AE005674,P69903,DB01992,1
BE0001666,Crotonobetainyl-CoA:carnitine CoA-transferase,Escherichia coli (strain K12),X67748,P31572,DB01992; DB02516,2
BE0001741,Formate acetyltransferase 1,Escherichia coli (strain K12),X08035,P09373,DB01992; DB03278; DB03940,3
BE0001750,Malate synthase G,Mycobacterium tuberculosis,X08035,P9WK17,DB01992; DB03499; DB04343,3
BE0001856,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pseudomonas mevalonii,M24015,P13702,DB01992; DB03169; DB03518; DB03785,4
BE0001757,Phosphopantetheine adenylyltransferase,Shigella flexneri,AE005674,P0A6I8,DB01992; DB03170; DB03912,3
BE0001823,Holo-[acyl-carrier-protein] synthase,Bacillus subtilis (strain 168),AB001488,P96618,DB01992; DB04447,2
BE0001716,Protease synthase and sporulation negative regulatory protein PAI 1,Bacillus subtilis (strain 168),M36471,P21340,DB01992; DB04447,2
BE0001953,Gentamicin 3'-acetyltransferase,Pseudomonas aeruginosa,U12338,P23181,DB01992; DB03566,2
BE0001383,Fatty acid metabolism regulator protein,Shigella flexneri,AE005674,P0A8V9,DB01992,1
BE0004578,Histone acetyltransferase KAT5,Humans,AE005674,Q92993,DB01992; DB02039,2
BE0002675,Acetyl transferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),AE008771,Q8ZPC0,DB01992; DB02175,2
BE0002676,Uncharacterized N-acetyltransferase YvbK,Bacillus subtilis (strain 168),Z99121,O32248,DB01992,1
BE0002677,Aminoglycoside N(6')-acetyltransferase type 1,Salmonella enteritidis,AF144881,Q9R381,DB01992; DB03615,2
BE0002678,Acyl-CoA hydrolase,Bacillus cereus (strain ATCC 14579 / DSM 31),AE016877,Q81EE4,DB01992,1
BE0002679,Uncharacterized acyl-CoA thioester hydrolase HI_0827,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),L42023,P44886,DB01992,1
BE0002680,3-oxoacyl-[acyl-carrier-protein] synthase 3,Streptomyces lividans,AF293442,Q9F6D4,DB01992,1
BE0002681,Mycothiol acetyltransferase,Mycobacterium tuberculosis,AF293442,P9WJM7,DB01992,1
BE0004583,Histone acetyltransferase KAT2A,Humans,AF293442,Q92830,DB01992,1
BE0002682,Acyl-CoA hydrolase,Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125),BA000004,Q9KEQ1,DB01992,1
BE0002683,Histone acetyltransferase KAT2B,Humans,U57317,Q92831,DB01992; DB08186; DB08291,3
BE0002684,"1,4-Dihydroxy-2-naphthoyl-CoA synthase",Mycobacterium tuberculosis,U57317,P9WNP5,DB01992; DB03059,2
BE0002685,Citrate synthase,Thermus thermophilus,AB040146,Q9LCX9,DB01992; DB04272,2
BE0002686,Aac(6')-Ii protein,Enterococcus faecium,L12710,Q47764,DB01992,1
BE0002687,4'-phosphopantetheinyl transferase sfp,Bacillus subtilis (strain 168),X63158,P39135,DB01992,1
BE0002688,Uncharacterized protein,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),AE004091,Q9HYX1,DB01992,1
BE0002689,Serine acetyltransferase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),L42023,P43886,DB01992,1
BE0002690,Citrate synthase,Antarctic bacterium DS2-3R,U85944,O34002,DB01992; DB04272,2
BE0002575,4-hydroxybenzoyl-CoA thioesterase,Arthrobacter sp.,M93187,Q04416,DB01992; DB03613; DB04067; DB04242,4
BE0002025,Bifunctional protein GlmU,Escherichia coli (strain K12),X01631,P0ACC7,DB01992; DB03397; DB03814,3
BE0001344,Alanine racemase,Geobacillus stearothermophilus,M19142,P10724,DB01993; DB02038; DB02142; DB03097; DB03327; DB03766; DB03801; DB04467,8
BE0001410,2-hydroxymuconate tautomerase,Pseudomonas putida,M95650,Q01468,DB02005,1
BE0001108,Hexokinase-1,Humans,M75126,P19367,DB02007; DB02379; DB04395; DB06266,4
BE0001369,Phosphomannomutase/phosphoglucomutase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),M60873,P26276,DB02007; DB02843; DB02867; DB02900; DB04522,5
BE0001309,Maltose-6'-phosphate glucosidase,Bacillus subtilis (strain 168),D50543,P54716,DB02007,1
BE0001423,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],Escherichia coli (strain K12),X01631,P17169,DB02007; DB02445; DB02446; DB02657; DB03581; DB03814,6
BE0001390,6-phospho-beta-glucosidase BglT,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),AE000512,Q9X108,DB02007,1
BE0001199,Glucose-6-phosphate isomerase,Humans,K03515,P06744,DB02007; DB02076; DB02093; DB02548; DB03042; DB03581; DB03937; DB04493; DB09130; DB11638,10
BE0001341,Tyrosine-protein kinase ITK/TSK,Humans,D13720,Q08881,DB02010; DB06589; DB12010,3
BE0001316,Tyrosine-protein kinase SYK,Humans,Z29630,P43405,DB02010; DB06834; DB07159; DB07194; DB08361; DB08846; DB12010,7
BE0001373,MAP kinase-activated protein kinase 2,Humans,U12779,P49137,DB02010; DB07234; DB07406; DB07430; DB07431; DB07728; DB08358,7
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Humans,X83368,P48736,DB02010; DB02375; DB02656; DB04216; DB04769; DB05241; DB05552; DB06831; DB06836; DB07073; DB07335; DB07503; DB08059; DB08300; DB11952; DB12010,16
BE0001385,Protein kinase C theta type,Humans,L01087,Q04759,DB02010; DB02482; DB04522; DB12010,4
BE0001312,Tyrosine-protein kinase ZAP-70,Humans,L05148,P43403,DB02010; DB12010,2
BE0002010,Dihydrofolate reductase,Escherichia coli (strain K12),J01609,P0ABQ4,DB02015; DB02363; DB03461; DB03904; DB07262; DB11596; DB12769,7
BE0002691,Putative pteridine reductase 2,Trypanosoma cruzi,AY162404,Q8I814,DB02015; DB03461,2
BE0001466,Lanosterol synthase,Humans,U22526,P48449,DB02016; DB03696,2
BE0001474,Tryptase beta-2,Humans,M37488,P20231,DB02018; DB04654; DB04764; DB06962,4
BE0001546,Thiaminase-2,Bacillus subtilis (strain 168),M73546,P25052,DB02022,1
BE0001455,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),U87940,P55882,DB02022,1
BE0001520,8-oxo-dGTP diphosphatase,Escherichia coli (strain K12),X04831,P08337,DB02023,1
BE0001389,Aromatic-amino-acid aminotransferase,Paracoccus denitrificans,Y08272,P95468,DB02024; DB02242; DB02434; DB02740; DB02758; DB03210; DB03400; DB04051; DB04208; DB04299; DB06819,11
BE0002692,Aminotransferase,Thermus thermophilus,AB121092,Q75WK2,DB02024; DB02238,2
BE0001555,Dihydrofolate reductase,Pneumocystis carinii,M26495,P16184,DB02026; DB02427; DB02559; DB03461; DB03987,5
BE0004544,Tubby protein homolog,Humans,U17327,P50607,DB02028,1
BE0000950,Bifunctional epoxide hydrolase 2,Humans,L05779,P34913,DB02029; DB03677; DB04213; DB06345; DB08256; DB08257; DB08258; DB08259; DB12610,9
BE0001433,Nitric oxide synthase oxygenase,Bacillus subtilis (strain 168),D86417,O34453,DB02031; DB03144,2
BE0001438,Thymidylate synthase,Escherichia coli (strain K12),J01710,P0A884,DB02031; DB02223; DB02256; DB02301; DB02467; DB02752; DB02899; DB03038; DB03157; DB03274; DB03541; DB03558; DB03761; DB03800; DB03818; DB04447; DB04457; DB04503; DB04530; DB04586; DB04696; DB08131,22
BE0002693,FEZ-1 protein,Fluoribacter gormanii,Y17896,Q9K578,DB02032,1
BE0002694,Carbapenem-hydrolyzing beta-lactamase BlaB-1,Chryseobacterium meningosepticum,X96858,O08498,DB02032,1
BE0003355,Metallo-beta-lactamase L1,Pseudomonas maltophilia,X75074,P52700,DB02032; DB02365; DB04740; DB07939; DB08069; DB08199; DB08702,7
BE0004195,Beta-lactamase,Aeromonas hydrophila,X57102,P26918,DB02032,1
BE0004196,"Organic hydroperoxide resistance protein, putative",Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),AE003853,Q9KKU4,DB02032,1
BE0003505,Alpha-mannosidase 2,Humans,D63998,Q16706,DB02034; DB02318; DB02492; DB02742; DB03008; DB03414; DB03955; DB06984; DB08321,9
BE0004538,Palmitoyl-protein thioesterase 1,Humans,D63998,P50897,DB02035; DB03796,2
BE0001486,Peptide deformylase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),AE004091,Q9I7A8,DB02036; DB02810; DB04310,3
BE0003132,Aminodeoxychorismate lyase,Escherichia coli (strain K12),M93135,P28305,DB02038,1
BE0001512,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),AF036677,Q8ZNF3,DB02038; DB02142,2
BE0001506,"2,2-dialkylglycine decarboxylase",Pseudomonas cepacia ,J05282,P16932,DB02038; DB02849; DB03787; DB04241,4
BE0002695,3-hydroxy-3-methylglutaryl CoA synthase,Staphylococcus aureus (strain MW2),BA000033,A0A0H3K1U2,DB02039; DB03059; DB03169,3
BE0002696,mRNA interferase EndoA,Bacillus subtilis (strain 168),AB001488,P96622,DB02042,1
BE0001440,V-type sodium ATPase subunit K,Enterococcus hirae (strain ATCC 9790 / DSM 20160 / JCM 8729 / LMG 6399 / NBRC 3181 / NCIMB 6459 / NCDO 1258),D16334,P43457,DB02043; DB02686,2
BE0003872,Disintegrin and metalloproteinase domain-containing protein 28,Humans,AF137334,Q9UKQ2,DB02046; DB02215; DB02255; DB02996; DB03088; DB03880; DB08733,7
BE0000890,Cyclin-dependent kinase 5,Humans,X66364,Q00535,DB02052; DB02116; DB02950; DB03428; DB03496; DB04014; DB07364,7
BE0001082,Cyclin-dependent kinase 1,Humans,X05360,P06493,DB02052; DB02116; DB02950; DB03428; DB03496; DB04014; DB06195; DB08142; DB12010,9
BE0003819,Cyclin-dependent kinase 5 activator 1,Humans,X80343,Q15078,DB02052; DB07364,2
BE0001557,Ribose-5-phosphate isomerase A,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),AP008226,Q5SIR5,DB02053; DB03745,2
BE0002544,ADP-ribose pyrophosphatase,Thermus thermophilus,AB107660,Q84CU3,DB02053; DB02059,2
BE0001561,"Glutamate-1-semialdehyde 2,1-aminomutase",Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1),X53695,P24630,DB02054; DB02142,2
BE0001707,"CDP-glucose 4,6-dehydratase",Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),X56793,P26397,DB02059; DB03069,2
BE0004281,Elongation factor 2,Humans,X51466,P13639,DB02059; DB03223; DB04315; DB08348; DB11823; DB12688,6
BE0003362,"NAD-dependent protein deacylase sirtuin-5, mitochondrial",Humans,AF083110,Q9NXA8,DB02059; DB02701; DB03478; DB04786,4
BE0001523,p-hydroxybenzoate hydroxylase,Pseudomonas fluorescens,X68438,P00438,DB02059; DB02362; DB02839; DB03147; DB04242,5
BE0002697,ADP compounds hydrolase NudE,Escherichia coli (strain K12),U18997,P45799,DB02059,1
BE0004547,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",Humans,AB107660,Q9NTG7,DB02059,1
BE0001539,Endoglucanase G,Clostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10),M87018,P37700,DB02061; DB02361; DB02379; DB03584; DB03859; DB09462,6
BE0001451,Endoglucanase,Bacillus sp. (strain KSM-635),M27420,P19424,DB02061,1
BE0002699,Glycosyl transferase,Neisseria meningitidis,U65788,P96945,DB02065; DB02976,2
BE0002011,Purine nucleoside phosphorylase DeoD-type,Escherichia coli (strain K12),M60917,P0ABP8,DB02066; DB02113; DB02896; DB02934; DB02947; DB03172; DB03528; DB03735; DB03952; DB03986; DB04198; DB04335; DB04441,13
BE0001516,Hypoxanthine-guanine-xanthine phosphoribosyltransferase,Plasmodium falciparum (isolate FCR-3 / Gambia),X16279,P20035,DB02075; DB11638,2
BE0001436,Thermoresistant gluconokinase,Escherichia coli (strain K12),D84362,P46859,DB02076; DB03909,2
BE0001484,Outer-membrane lipoprotein LolB,Shigella flexneri,AE005674,P61322,DB02078,1
BE0004295,Profilin-2,Humans,L10678,P35080,DB02078; DB02580,2
BE0004296,Outer-membrane lipoprotein LolB,Escherichia coli (strain K12),M77237,P61320,DB02078,1
BE0004297,Uncharacterized protein,Agrobacterium tumefaciens (strain C58 / ATCC 33970),AE007869,A9CJ63,DB02078,1
BE0004298,Serine acetyltransferase,Yersinia pestis,AL590842,Q0WKM4,DB02078,1
BE0004299,"Transcriptional regulator, GntR family",Bacillus cereus (strain ATCC 10987),AE017194,Q734I1,DB02078,1
BE0004300,"ABC transporter, periplasmic substrate-binding protein",Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3),CP000031,Q5LRQ9,DB02078,1
BE0004301,Transketolase,Bacillus anthracis,AE016879,Q81Y15,DB02078,1
BE0004478,Ras-related protein Rab-8B,Humans,M22612,Q92930,DB02082; DB04315,2
BE0001210,Gag-Pol polyprotein,,M19921,P12497,DB02086; DB02994; DB03118; DB03676; DB03963; DB07575; DB08027; DB08231,8
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),M15106,P0AE18,DB02088; DB02151; DB02909; DB03799; DB04015; DB07304; DB07305; DB07308; DB07407; DB07408; DB07591; DB07758; DB07759; DB08451; DB08666; DB08667; DB08668; DB08669; DB08670; DB08671; DB08718; DB08757; DB08758,23
BE0003734,Cyclin-A2,Humans,X51688,P20248,DB02091; DB02407; DB02833; DB02915; DB06844; DB06944; DB06948; DB07126; DB07137; DB07164; DB07203; DB07471; DB07533; DB07534; DB07538; DB07539; DB07562; DB07688; DB07852; DB08178; DB08182; DB08218; DB08219; DB08233; DB08241; DB08248; DB08285; DB08309; DB08355; DB08463; DB08527; DB08572; DB08694,33
BE0001503,Lipase 3,Yeast,X66006,P32947,DB02092; DB03500,2
BE0001480,Uridine-cytidine kinase 2,Humans,D78335,Q9BZX2,DB02097; DB02431; DB03403; DB04005; DB04272,5
BE0001594,Gag-Pol polyprotein,,K03455,P04585,DB02102; DB02702; DB02729; DB04609; DB05328; DB06414; DB06581; DB06910; DB07184; DB07332; DB07472; DB07473; DB07781; DB07797; DB07820; DB07826; DB07864; DB07867; DB07868; DB07869; DB07871; DB07884; DB07892; DB07910; DB08154; DB08188; DB08211; DB08286; DB08372; DB08379; DB08444; DB08446; DB08459; DB08460; DB08494; DB08502; DB08528; DB08598; DB08634; DB08665; DB08680; DB08681; DB08682; DB13119,44
BE0004563,Serine protease inhibitor Kazal-type 6,Humans,X04707,Q6UWN8,DB02107,1
BE0000939,Cathepsin B,Humans,M14221,P07858,DB02108; DB02148; DB02685; DB02855; DB03329; DB03588; DB04126; DB04579; DB07160; DB07219; DB07223; DB07224; DB07225; DB07231,14
BE0001441,Adenylosuccinate synthetase,Escherichia coli (strain K12),J04199,P0A7D4,DB02109; DB02493; DB02666; DB02836; DB02954; DB03146; DB04315; DB04460; DB04566,9
BE0002700,Adenylosuccinate synthetase,Plasmodium falciparum,AF095282,Q9U8D3,DB02109; DB03510; DB04315,3
BE0001448,L-lactate dehydrogenase,Plasmodium falciparum (isolate CDC / Honduras),M93720,Q27743,DB02111; DB02401; DB03162; DB03940; DB04640; DB04641; DB11638,7
BE0001450,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,Escherichia coli (strain K12),L06495,P26281,DB02119; DB02596; DB03197; DB04047; DB04158; DB04610,6
BE0001443,Aliphatic amidase expression-regulating protein,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),X13776,P27017,DB02121; DB02736,2
BE0001430,Beta-lactamase,Enterobacter cloacae,X07274,P05364,DB02122; DB02816; DB02876; DB03970; DB04123; DB08109; DB08110; DB12107,8
BE0001274,Beta-lactamase OXA-10,Pseudomonas aeruginosa,U37105,P14489,DB02122; DB03801; DB04342,3
BE0004139,Beta-lactamase AmpC,Enterobacter cloacae,-,-,DB02122; DB09060; DB12107,3
BE0001999,7-alpha-hydroxysteroid dehydrogenase,Escherichia coli (strain K12),D10497,P0AET8,DB02123,1
BE0001548,"Trans-2,3-dihydro-3-hydroxyanthranilate isomerase",Pseudomonas fluorescens,L48616,Q51792,DB02124; DB03644,2
BE0001535,Parathion hydrolase,Flavobacterium sp. (strain ATCC 27551),M29593,P0A433,DB02127; DB02138; DB02192; DB02437; DB03347; DB03801; DB03822,7
BE0004036,Parathion hydrolase,Brevundimonas diminuta,M20392,P0A434,DB02127; DB02138; DB03347,3
BE0001452,Dihydroorotase,Escherichia coli (strain K12),X04469,P05020,DB02129; DB02262; DB03801; DB04252,4
BE0001507,Chorismate--pyruvate lyase,Escherichia coli (strain K12),X66619,P26602,DB02130; DB04242,2
BE0001426,Beta-lactamase 2,Bacillus cereus,M11189,P04190,DB02133; DB02153; DB04272,3
BE0001556,Purine nucleoside phosphorylase 2,Escherichia coli (strain K12),X73828,P45563,DB02134; DB02377,2
BE0001458,Aldehyde oxidoreductase,Desulfovibrio gigas,X77222,Q46509,DB02137; DB02325,2
BE0001553,Squalene--hopene cyclase,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / 104-1A),M73834,P33247,DB02139; DB02339; DB02544; DB03234; DB03748; DB03771; DB03874; DB03888; DB04147; DB04233; DB08458,11
BE0003970,Pro-cathepsin H,Humans,X07549,P09668,DB02140; DB03120; DB04126; DB08526,4
BE0001481,Histidinol-phosphate aminotransferase,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),AE000512,Q9X0D0,DB02142; DB03997,2
BE0001509,D-alanine aminotransferase,Bacillus sp. (strain YM-1),J04460,P19938,DB02142,1
BE0001465,Aspartate aminotransferase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),D38459,Q56232,DB02142; DB04299,2
BE0001510,4-aminobutyrate aminotransferase GabT,Escherichia coli (strain K12),M88334,P22256,DB02142; DB02783,2
BE0001505,Phosphatidylinositol transfer protein alpha isoform,Humans,M73704,Q00169,DB02144; DB03690,2
BE0001472,Mono-ADP-ribosyltransferase C3,Clostridium botulinum D phage,X59040,P15879,DB02147,1
BE0001537,Methionine--tRNA ligase,Escherichia coli (strain K12),K02671,P00959,DB02151; DB02229; DB03799; DB03816; DB04015,5
BE0000915,Hepatocyte growth factor receptor,Humans,J02958,P08581,DB02152; DB06314; DB06896; DB06995; DB06997; DB07369; DB07969; DB08584; DB08791; DB08865; DB08875; DB12010; DB12200; DB12267; DB12742,15
